product_id,product_name,Product_Category,Product_Brand,Product_Type,Customer_ID,order_id
53651,Microsoft Surface Laptop,Electronics,Apple,Laptop,94598,1721617
53671,Shift dress,Clothing,Zara,Dress,23732,6149635
53680,Khaki shorts,Clothing,Nike,Shorts,39212,8115924
53682,Distilled water,Grocery,Pepsi,Water,83481,2480908
53689,Stainless steel refrigerator,Electronics,Whirepool,Fridge,57711,8519913
53704,Legal thriller,Books,HarperCollins,Thriller,14562,5564204
53707,Ground coffee,Grocery,Nestle,Coffee,46049,9776761
53716,Pomegranate juice,Grocery,Pepsi,Juice,72214,6346631
53729,Motorola Moto,Electronics,Apple,Smartphone,84404,5183765
53730,Business,Books,Penguin Books,Non-Fiction,41337,8726248
53746,Chips,Grocery,Nestle,Snacks,75385,4170673
53750,Compact refrigerator,Electronics,Whirepool,Fridge,20669,9288420
53755,Crop top,Clothing,Nike,T-shirt,48771,1147876
53761,iPhone,Electronics,Sony,Smartphone,26650,3866306
53772,Oxfords,Clothing,Adidas,Shoes,81659,4176267
53773,Cooking,Books,Penguin Books,Non-Fiction,88612,5417596
53781,Samsung Galaxy,Electronics,Sony,Smartphone,89480,1754716
53787,Travel,Books,Penguin Books,Non-Fiction,31386,3109973
53792,Sink,Home Decor,Bed Bath & Beyond,Bathroom,18655,2672428
53798,Fruit snacks,Grocery,Nestle,Snacks,99891,4421423
53799,Self-help,Books,Random House,Non-Fiction,43160,3802728
53809,Scoop neck tee,Clothing,Adidas,T-shirt,99957,6540285
53821,Board shorts,Clothing,Nike,Shorts,89251,4713785
53822,Artesian water,Grocery,Pepsi,Water,86050,5148301
53825,Espadrilles,Clothing,Adidas,Shoes,37265,9764144
53843,Alkaline water,Grocery,Coca-Cola,Water,56644,1058810
53859,LCD TV,Electronics,Sony,Television,72798,2935037
53888,Nightstand,Home Decor,Home Depot,Furniture,18520,7842247
53897,Google Pixel Slate,Electronics,Apple,Tablet,17449,9041937
53902,Scoop neck tee,Clothing,Adidas,T-shirt,96289,6371249
53903,Lenovo Tab,Electronics,Samsung,Tablet,69278,1005315
53908,Self-help,Books,Penguin Books,Non-Fiction,28785,7789594
53911,Short stories,Books,Random House,Literature,69532,2315617
53931,Studio headphones,Electronics,Sony,Headphones,78410,1603926
53932,Asus ZenPad,Electronics,Samsung,Tablet,53438,3819818
53955,Samsung Galaxy Tab,Electronics,Samsung,Tablet,42918,8702132
53984,Samsung Galaxy,Electronics,Sony,Smartphone,47314,9987734
53986,Ginger ale,Grocery,Coca-Cola,Soft Drink,18553,7526164
54015,Distressed jeans,Clothing,Zara,Jeans,41865,6070708
54044,Coconut water,Grocery,Pepsi,Water,65283,9638842
54063,Decorative pillows,Home Decor,Home Depot,Decorations,51023,7220897
54073,Dining table,Home Decor,Home Depot,Furniture,71985,5546825
54074,Google Pixel,Electronics,Samsung,Smartphone,11067,7340280
54078,Screwdriver set,Home Decor,Home Depot,Tools,58998,9240105
54087,Sony Xperia,Electronics,Apple,Smartphone,86212,6405830
54094,Black refrigerator,Electronics,Whirepool,Fridge,38345,9682832
54120,Flavored water,Grocery,Coca-Cola,Water,35619,2899750
54124,High heels,Clothing,Nike,Shoes,57229,4050973
54127,Asus ZenBook,Electronics,Apple,Laptop,16816,2373373
54139,Track lighting,Home Decor,IKEA,Lighting,80640,1467913
54142,Picture frames,Home Decor,Home Depot,Decorations,63782,2148138
54144,Bottled water,Grocery,Coca-Cola,Water,10460,2049216
54155,Samsung Galaxy Tab,Electronics,Apple,Tablet,88536,9460400
54161,Recessed lighting,Home Decor,IKEA,Lighting,67926,3303277
54162,Top-freezer refrigerator,Electronics,Whirepool,Fridge,84067,2622765
54177,DJ headphones,Electronics,Sony,Headphones,96973,6841983
54184,Sports headphones,Electronics,Sony,Headphones,78441,4395059
54195,OnePlus,Electronics,Sony,Smartphone,31977,2812949
54220,Drama,Books,Random House,Literature,19247,2850536
54227,Henley tee,Clothing,Nike,T-shirt,58155,4612035
54250,Huawei MediaPad,Electronics,Apple,Tablet,10966,8316055
54253,Fruit punch,Grocery,Pepsi,Soft Drink,79510,4731056
54254,Crop top,Clothing,Nike,T-shirt,72770,4708576
54291,Purified water,Grocery,Pepsi,Water,14832,7883471
54317,Utility knife,Home Decor,Home Depot,Tools,52730,1434188
54325,Microwave,Home Decor,Bed Bath & Beyond,Kitchen,49101,6698487
54332,Memoir,Books,Penguin Books,Non-Fiction,46266,3145966
54335,Khaki shorts,Clothing,Nike,Shorts,12171,4384559
54337,Flip flops,Clothing,Nike,Shoes,54985,3602848
54354,Bodycon dress,Clothing,Zara,Dress,32899,5802648
54363,Puzzles,Books,Penguin Books,Children's,96016,3548255
54374,Track lighting,Home Decor,IKEA,Lighting,51379,6033754
54379,Dresser,Home Decor,IKEA,Furniture,75354,6802929
54390,Travel,Books,Random House,Non-Fiction,13186,4875555
54397,LED TV,Electronics,Samsung,Television,43394,2688964
54398,Dark chocolate,Grocery,Nestle,Chocolate,31185,3308053
54409,LG G,Electronics,Samsung,Smartphone,30487,1087451
54413,Sports equipment,Books,Penguin Books,Children's,31995,7207364
54422,Duvet cover,Home Decor,Bed Bath & Beyond,Bedding,30034,1269236
54436,Cooking,Books,Penguin Books,Non-Fiction,25686,9301673
54447,Lenovo ThinkPad,Electronics,Apple,Laptop,88638,5060234
54480,Sony Xperia,Electronics,Samsung,Smartphone,84060,6931328
54483,Sparkling water,Grocery,Pepsi,Water,47904,3050826
54492,Wrap dress,Clothing,Zara,Dress,42162,4850641
54494,Floor-standing AC,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,38395,9300869
54499,Flip flops,Clothing,Adidas,Shoes,77670,3307678
54516,Wardrobe,Home Decor,IKEA,Furniture,77240,2942923
54519,Artesian water,Grocery,Pepsi,Water,27513,1533988
54525,Blanket,Home Decor,Bed Bath & Beyond,Bedding,71163,5564751
54540,Mineral water,Grocery,Pepsi,Water,82867,8008739
54542,Leather jacket,Clothing,Adidas,Jacket,14625,1807174
54553,Flavored water,Grocery,Coca-Cola,Water,84239,1005039
54564,Travel,Books,Penguin Books,Non-Fiction,50538,4078342
54599,Button-down shirt,Clothing,Zara,Shirt,43834,2947683
54607,Samsung Galaxy,Electronics,Sony,Smartphone,47196,8014441
54608,Toaster,Home Decor,Bed Bath & Beyond,Kitchen,34542,4830116
54616,Wrench,Home Decor,Home Depot,Tools,69618,7121486
54620,Microwave,Home Decor,Bed Bath & Beyond,Kitchen,21576,1147768
54623,Pliers,Home Decor,Home Depot,Tools,21454,3717232
54630,Wardrobe,Home Decor,Home Depot,Furniture,51071,4155805
54643,Sweatshirt,Clothing,Zara,Shirt,63106,2740227
54648,HDR TV,Electronics,Samsung,Television,32113,6058366
54664,Off-the-shoulder tee,Clothing,Adidas,T-shirt,10198,5399425
54673,Lenovo Tab,Electronics,Samsung,Tablet,47603,3470420
54675,Science,Books,HarperCollins,Non-Fiction,82599,8951064
54708,Latte,Grocery,Nestle,Coffee,98227,1937032
54710,In-ear headphones,Electronics,Sony,Headphones,93587,6361712
54714,Skorts,Clothing,Nike,Shorts,21549,1416896
54715,Horror,Books,HarperCollins,Fiction,14711,8970343
54738,Chocolate mousse,Grocery,Nestle,Chocolate,53951,4496418
54743,Wrap dress,Clothing,Zara,Dress,82617,4231185
54750,Wide-leg jeans,Clothing,Zara,Jeans,76899,7785600
54776,Games,Books,Penguin Books,Children's,61913,9472571
54798,Under cabinet lighting,Home Decor,IKEA,Lighting,44690,8033851
54801,Asus ZenPad,Electronics,Apple,Tablet,63361,3783375
54819,Samsung Galaxy Tab,Electronics,Apple,Tablet,91701,1277638
54839,Counter-depth refrigerator,Electronics,Whirepool,Fridge,63530,2235636
54849,Artesian water,Grocery,Pepsi,Water,20945,3254871
54855,Straight-leg jeans,Clothing,Zara,Jeans,78622,2819324
54878,Windbreaker,Clothing,Adidas,Jacket,87825,2254773
54912,Distilled water,Grocery,Pepsi,Water,72677,8779615
54920,Iced tea,Grocery,Pepsi,Soft Drink,46264,3649200
54936,iPad,Electronics,Apple,Tablet,89083,6387408
54955,Flare jeans,Clothing,Zara,Jeans,95355,6799667
54964,Lenovo Tab,Electronics,Apple,Tablet,71611,7476167
54965,V-neck tee,Clothing,Nike,T-shirt,49296,7004588
54971,Decorative pillows,Home Decor,IKEA,Decorations,86476,1506903
54977,Wrench,Home Decor,Home Depot,Tools,63582,6835499
54985,Stainless steel refrigerator,Electronics,Whirepool,Fridge,23942,9771038
54990,Over-ear headphones,Electronics,Sony,Headphones,49989,2794922
54991,iPad,Electronics,Apple,Tablet,49433,5856338
54995,Nokia,Electronics,Samsung,Smartphone,34212,8315953
55014,Suspense,Books,HarperCollins,Thriller,22074,5717921
55023,Literary fiction,Books,Random House,Fiction,88924,2472935
55034,Espresso,Grocery,Nestle,Coffee,42207,3189112
55052,Coffee maker,Home Decor,Bed Bath & Beyond,Kitchen,20648,7801830
55073,Bottled water,Grocery,Pepsi,Water,37121,4847644
55077,Flip flops,Clothing,Adidas,Shoes,83349,7041741
55083,Bookshelf,Home Decor,Home Depot,Furniture,32575,7351321
55086,Crop top,Clothing,Nike,T-shirt,54029,9091049
55099,Chocolate cookies,Grocery,Nestle,Chocolate,43562,2427249
55114,Sundress,Clothing,Zara,Dress,33481,2893782
55118,Microsoft Surface Laptop,Electronics,Apple,Laptop,59867,2160846
55125,Candles,Home Decor,IKEA,Decorations,61351,7077961
55138,Board shorts,Clothing,Nike,Shorts,95445,7062283
55146,Xiaomi Mi,Electronics,Apple,Smartphone,31466,4653182
55161,Mirrors,Home Decor,Home Depot,Decorations,71396,6501825
55165,Flavored water,Grocery,Pepsi,Water,59057,2759622
55181,Contemporary literature,Books,Random House,Literature,32079,6532983
55201,Nightstand,Home Decor,IKEA,Furniture,21925,9428318
55212,Sandals,Clothing,Adidas,Shoes,15825,1345954
55216,Compact refrigerator,Electronics,Whirepool,Fridge,24038,9361716
55218,Plain tee,Clothing,Nike,T-shirt,17571,1354187
55223,Cola,Grocery,Coca-Cola,Soft Drink,41514,7912543
55224,Ginger ale,Grocery,Coca-Cola,Soft Drink,65313,1939922
55225,Samsung Galaxy Tab,Electronics,Apple,Tablet,71842,1541634
55236,Track lighting,Home Decor,IKEA,Lighting,27063,1827793
55246,Sundress,Clothing,Zara,Dress,15132,3622381
55248,Thriller,Books,Random House,Fiction,89050,1326217
55251,MacBook,Electronics,Apple,Laptop,73180,4822524
55261,Anthologies,Books,Random House,Literature,63428,1255939
55263,Puffer jacket,Clothing,Adidas,Jacket,91770,1562877
55266,HP Spectre,Electronics,Apple,Laptop,21365,7695592
55277,Vases,Home Decor,Home Depot,Decorations,50600,1057986
55284,Distilled water,Grocery,Pepsi,Water,56288,6639249
55297,Art supplies,Books,Penguin Books,Children's,80391,2952009
55305,Fruit punch,Grocery,Pepsi,Soft Drink,65798,5951169
55309,V-neck tee,Clothing,Adidas,T-shirt,53468,3172812
55326,V-neck tee,Clothing,Nike,T-shirt,13402,7839114
55331,Nuts,Grocery,Nestle,Snacks,49975,1143093
55334,Science fiction,Books,Penguin Books,Fiction,52184,8692537
55335,Dress shirt,Clothing,Zara,Shirt,47081,2111070
55336,Orange juice,Grocery,Pepsi,Juice,71418,2533665
55360,Black refrigerator,Electronics,Whirepool,Fridge,52278,2555241
55383,Historical fiction,Books,Random House,Fiction,64953,8874277
55387,HDR TV,Electronics,Samsung,Television,33811,3420162
55399,Bookshelf,Home Decor,Home Depot,Furniture,98276,1625109
55411,QLED TV,Electronics,Samsung,Television,40855,6348449
55420,Flavored water,Grocery,Coca-Cola,Water,99180,6050022
55428,LG G,Electronics,Sony,Smartphone,44171,2197181
55431,Non-fiction literature,Books,Random House,Literature,78888,3918041
55435,Athletic shorts,Clothing,Nike,Shorts,70392,8727076
55440,Flip flops,Clothing,Adidas,Shoes,30307,6683012
55441,Pomegranate juice,Grocery,Pepsi,Juice,75419,7986912
55444,Games,Books,Penguin Books,Children's,42305,8854189
55466,Throw pillow,Home Decor,Bed Bath & Beyond,Bedding,90030,8281254
55467,Plasma TV,Electronics,Samsung,Television,46715,1823447
55474,Sneakers,Clothing,Adidas,Shoes,86430,3636968
55485,Chocolate fondue,Grocery,Nestle,Chocolate,69112,5056224
55489,Dystopian,Books,Penguin Books,Fiction,79471,8676422
55502,Adventure,Books,HarperCollins,Fiction,63704,5104842
55510,Denim jacket,Clothing,Adidas,Jacket,23157,2927511
55512,Crop top,Clothing,Adidas,T-shirt,47410,3077969
55525,Espadrilles,Clothing,Adidas,Shoes,55149,4292591
55531,Chocolate-covered nuts,Grocery,Nestle,Chocolate,36950,8222773
55548,V-neck tee,Clothing,Adidas,T-shirt,93480,7285338
55556,Action,Books,HarperCollins,Thriller,24090,6351243
55571,Sculptures,Home Decor,IKEA,Decorations,89533,2294918
55602,Shift dress,Clothing,Zara,Dress,28954,5773833
55603,Sofa,Home Decor,Home Depot,Furniture,57583,1422139
55604,Chocolate mousse,Grocery,Nestle,Chocolate,47097,7730505
55608,Mattress topper,Home Decor,Bed Bath & Beyond,Bedding,63374,8971786
55614,Mattress topper,Home Decor,Bed Bath & Beyond,Bedding,49604,4850009
55616,Adventure,Books,Random House,Fiction,42427,5126026
55631,Vases,Home Decor,Home Depot,Decorations,54937,1434227
55652,Tape measure,Home Decor,Home Depot,Tools,73418,2755513
55653,Contemporary literature,Books,Random House,Literature,98151,3918411
55655,Boyfriend jeans,Clothing,Zara,Jeans,14697,9050687
55671,Bottled water,Grocery,Pepsi,Water,96918,1936916
55675,Google Pixel Slate,Electronics,Apple,Tablet,49138,4443954
55676,Crop top,Clothing,Adidas,T-shirt,49015,7800826
55681,Artesian water,Grocery,Pepsi,Water,21288,4034018
55700,LG G,Electronics,Apple,Smartphone,22767,9980146
55702,Bookshelf,Home Decor,IKEA,Furniture,40919,2697241
55718,OLED TV,Electronics,Samsung,Television,63136,3648816
55729,Macchiato,Grocery,Nestle,Coffee,82324,7708174
55735,Sparkling water,Grocery,Pepsi,Water,29480,5199494
55756,Chocolate-covered fruits,Grocery,Nestle,Chocolate,35724,1335425
55760,TV stand,Home Decor,IKEA,Furniture,16070,3826133
55778,Essays,Books,Random House,Literature,73257,6191271
55791,Bomber jacket,Clothing,Adidas,Jacket,81227,8336856
55798,Apple juice,Grocery,Pepsi,Juice,19878,3979338
55799,Biography,Books,HarperCollins,Non-Fiction,32451,1616245
55801,Henley tee,Clothing,Adidas,T-shirt,38507,6827158
55812,Tank top,Clothing,Zara,Shirt,80876,7049550
55832,Drill,Home Decor,Home Depot,Tools,34770,9596158
55833,Mineral water,Grocery,Coca-Cola,Water,66823,3317039
55839,Psychological thriller,Books,HarperCollins,Thriller,86661,5761757
55842,Beef jerky,Grocery,Nestle,Snacks,32175,7621070
55844,Science,Books,HarperCollins,Non-Fiction,95749,7136361
55882,Wardrobe,Home Decor,IKEA,Furniture,50898,8569254
55885,Fruit punch,Grocery,Coca-Cola,Soft Drink,40784,1208497
55902,Wide-leg jeans,Clothing,Zara,Jeans,48317,3844326
55921,Dust ruffle,Home Decor,Bed Bath & Beyond,Bedding,90757,9543699
55927,LED TV,Electronics,Sony,Television,13938,2444046
55929,V-neck tee,Clothing,Nike,T-shirt,69740,8951762
55935,High heels,Clothing,Nike,Shoes,84060,2037135
55937,Smart refrigerator,Electronics,Whirepool,Fridge,57764,9695477
55950,Sandals,Clothing,Nike,Shoes,11968,3951210
55951,Cranberry juice,Grocery,Pepsi,Juice,38633,3979192
55965,Ceiling lights,Home Decor,IKEA,Lighting,68492,2760965
55985,Track lighting,Home Decor,IKEA,Lighting,18372,5767874
55987,Toothbrush holder,Home Decor,Bed Bath & Beyond,Bathroom,53445,7258476
55990,iPhone,Electronics,Samsung,Smartphone,67533,9252845
56001,Table lamps,Home Decor,IKEA,Lighting,91074,9584753
56005,4K TV,Electronics,Sony,Television,26932,2600451
56007,Toothbrush holder,Home Decor,Bed Bath & Beyond,Bathroom,22647,4308560
56015,Building blocks,Books,Penguin Books,Children's,19775,5768500
56029,Stove,Home Decor,Bed Bath & Beyond,Kitchen,97494,5159006
56034,Motorola Moto,Electronics,Apple,Smartphone,35205,6760372
56035,Crime,Books,HarperCollins,Thriller,46283,3943315
56038,TV stand,Home Decor,Home Depot,Furniture,23569,8218411
56052,Memoir,Books,HarperCollins,Non-Fiction,52583,2217839
56055,Purified water,Grocery,Pepsi,Water,39846,2812712
56065,Tomato juice,Grocery,Pepsi,Juice,85766,1325198
56067,Toilet paper holder,Home Decor,Bed Bath & Beyond,Bathroom,87836,6479472
56076,Flavored water,Grocery,Pepsi,Water,86652,9534648
56079,Huawei P,Electronics,Sony,Smartphone,73718,6504381
56086,Flavored water,Grocery,Coca-Cola,Water,21627,3981998
56115,Distressed jeans,Clothing,Zara,Jeans,76083,5211427
56119,Cola,Grocery,Pepsi,Soft Drink,24995,7372853
56120,Mini fridge,Electronics,Whirepool,Fridge,34357,2790894
56136,Acer Iconia Tab,Electronics,Apple,Tablet,44138,5458828
56141,Trench coat,Clothing,Adidas,Jacket,80611,9269030
56147,Mystery,Books,HarperCollins,Thriller,59214,2516215
56154,On-ear headphones,Electronics,Sony,Headphones,20068,5526581
56172,Xiaomi Mi,Electronics,Samsung,Smartphone,54677,7653418
56173,Curved TV,Electronics,Sony,Television,28851,8269185
56188,Fruit punch,Grocery,Pepsi,Soft Drink,20017,5645115
56195,Fruit punch,Grocery,Pepsi,Soft Drink,45377,2048484
56197,Grape soda,Grocery,Coca-Cola,Soft Drink,39310,2546865
56207,LG Gram,Electronics,Apple,Laptop,70711,4198489
56215,iPhone,Electronics,Apple,Smartphone,16283,1196331
56216,LCD TV,Electronics,Sony,Television,78864,2825038
56225,Grapefruit juice,Grocery,Pepsi,Juice,72871,8470688
56229,Wall art,Home Decor,IKEA,Decorations,67124,5454504
56230,Pillowcase set,Home Decor,Bed Bath & Beyond,Bedding,92014,8217839
56231,Plain tee,Clothing,Nike,T-shirt,49671,4279486
56238,Grapefruit juice,Grocery,Coca-Cola,Juice,39073,4139554
56258,LG G,Electronics,Samsung,Smartphone,11706,5236309
56260,Microsoft Surface Laptop,Electronics,Apple,Laptop,63439,6806711
56263,Wardrobe,Home Decor,IKEA,Furniture,12074,3795900
56299,Cargo shorts,Clothing,Nike,Shorts,76520,9682955
56307,Flavored water,Grocery,Pepsi,Water,75933,8277436
56330,Popcorn,Grocery,Nestle,Snacks,79109,9575636
56345,Mystery,Books,Penguin Books,Fiction,24567,7038537
56359,Artesian water,Grocery,Pepsi,Water,32979,9137162
56363,Sony Xperia Tablet,Electronics,Samsung,Tablet,97618,1856073
56368,Shower curtain,Home Decor,Bed Bath & Beyond,Bathroom,85084,5273009
56395,Toaster,Home Decor,Bed Bath & Beyond,Kitchen,82216,4379032
56404,Purified water,Grocery,Pepsi,Water,46941,9792424
56421,Non-fiction literature,Books,Random House,Literature,73638,9006461
56481,Sony Xperia,Electronics,Sony,Smartphone,51681,1496772
56483,Self-help,Books,HarperCollins,Non-Fiction,12397,4673023
56484,Utility knife,Home Decor,Home Depot,Tools,49315,2633685
56486,Window AC,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,81041,9566168
56507,Granola bars,Grocery,Nestle,Snacks,93918,4871055
56517,Vases,Home Decor,Home Depot,Decorations,45078,4640322
56524,Bed,Home Decor,Home Depot,Furniture,88568,9403244
56526,Techno-thriller,Books,HarperCollins,Thriller,98725,6867132
56533,Romance,Books,Penguin Books,Fiction,29009,1525684
56542,Blanket,Home Decor,Bed Bath & Beyond,Bedding,20207,4087868
56544,Health,Books,Random House,Non-Fiction,69046,7603869
56550,Energy drink,Grocery,Pepsi,Soft Drink,81052,4815778
56554,MacBook,Electronics,Apple,Laptop,86209,8986109
56569,Desk,Home Decor,IKEA,Furniture,50995,4654683
56581,Swim trunks,Clothing,Nike,Shorts,33799,8460618
56584,MacBook,Electronics,Apple,Laptop,47463,8154566
56587,Graphic tee,Clothing,Adidas,T-shirt,26214,2011809
56589,Bottom-freezer refrigerator,Electronics,Whirepool,Fridge,86601,4736202
56599,Plasma TV,Electronics,Samsung,Television,14276,7654916
56605,Oven,Home Decor,Bed Bath & Beyond,Kitchen,53604,6154217
56606,Sports equipment,Books,Penguin Books,Children's,92951,9819424
56612,Sports headphones,Electronics,Sony,Headphones,45740,6223767
56618,Short stories,Books,Random House,Literature,39626,3267454
56625,Purified water,Grocery,Pepsi,Water,61777,9214098
56628,Artesian water,Grocery,Coca-Cola,Water,71938,5026890
56642,Root beer,Grocery,Pepsi,Soft Drink,58654,1589705
56657,Business,Books,Penguin Books,Non-Fiction,17069,8302193
56670,Legal thriller,Books,HarperCollins,Thriller,65734,1881376
56694,Orange juice,Grocery,Coca-Cola,Juice,82100,4881047
56697,Peacoat,Clothing,Adidas,Jacket,11187,4893448
56701,Coconut water,Grocery,Pepsi,Water,76444,1020077
56702,Coconut water,Grocery,Pepsi,Water,31372,3815046
56712,Detective,Books,HarperCollins,Thriller,57426,8674384
56720,Loafers,Clothing,Adidas,Shoes,46159,1311122
56721,Mirror,Home Decor,Bed Bath & Beyond,Bathroom,80036,9641497
56735,Mystery,Books,Penguin Books,Fiction,53859,6081263
56739,Distilled water,Grocery,Pepsi,Water,14375,5226924
56748,TV stand,Home Decor,Home Depot,Furniture,14898,4471810
56755,Tomato juice,Grocery,Pepsi,Juice,30165,6831002
56759,Business,Books,HarperCollins,Non-Fiction,77258,5854889
56762,Health,Books,Penguin Books,Non-Fiction,82680,1312206
56774,Coconut water,Grocery,Pepsi,Water,33902,7672376
56794,OLED TV,Electronics,Samsung,Television,69751,3217914
56816,High heels,Clothing,Nike,Shoes,95723,6392276
56821,Dystopian,Books,Random House,Fiction,27989,1739523
56823,Sofa,Home Decor,IKEA,Furniture,94540,9012260
56827,Blanket,Home Decor,Bed Bath & Beyond,Bedding,56302,7222174
56837,Mineral water,Grocery,Pepsi,Water,53816,4440594
56841,Window AC,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,17664,5358405
56845,Biography,Books,Penguin Books,Non-Fiction,70694,7588114
56846,Adventure,Books,HarperCollins,Fiction,73167,5397425
56849,Purified water,Grocery,Pepsi,Water,97148,3988334
56862,Trail mix,Grocery,Nestle,Snacks,89527,6581964
56870,Bookshelf,Home Decor,Home Depot,Furniture,25185,8249935
56878,Dress shirt,Clothing,Zara,Shirt,36430,2148607
56885,Dining table,Home Decor,Home Depot,Furniture,73231,5642247
56887,Gaming headphones,Electronics,Sony,Headphones,15461,6425220
56889,French door refrigerator,Electronics,Whirepool,Fridge,28921,6441928
56899,Henley tee,Clothing,Nike,T-shirt,26908,9849401
56903,Coffee beans,Grocery,Nestle,Coffee,96772,2522525
56912,Running shoes,Clothing,Adidas,Shoes,52562,3655912
56917,Alkaline water,Grocery,Pepsi,Water,56955,9144373
56920,Beef jerky,Grocery,Nestle,Snacks,18233,2999112
56932,Sony Xperia,Electronics,Sony,Smartphone,22289,6837771
56935,Adventure,Books,Random House,Fiction,35466,1444662
56937,Level,Home Decor,Home Depot,Tools,99518,1329598
56957,Crop top,Clothing,Adidas,T-shirt,82058,7362785
56958,Pliers,Home Decor,Home Depot,Tools,29383,8961348
56971,Business,Books,Random House,Non-Fiction,63654,1424796
56978,Adventure,Books,HarperCollins,Thriller,49654,3603248
56991,Throw pillow,Home Decor,Bed Bath & Beyond,Bedding,56920,7346012
56998,Nokia,Electronics,Samsung,Smartphone,33775,1192521
57007,Thriller,Books,HarperCollins,Fiction,11306,9121567
57008,Psychology,Books,Penguin Books,Non-Fiction,23166,5001462
57026,Slippers,Clothing,Nike,Shoes,88788,5316935
57031,Samsung Notebook,Electronics,Apple,Laptop,75030,4183398
57035,Counter-depth refrigerator,Electronics,Whirepool,Fridge,78545,9712901
57043,Americano,Grocery,Nestle,Coffee,50644,3414184
57056,Apple juice,Grocery,Coca-Cola,Juice,96165,9368569
57061,Picture frames,Home Decor,IKEA,Decorations,27121,6156465
57064,Google Pixel Slate,Electronics,Samsung,Tablet,12417,7503867
57065,Grape juice,Grocery,Coca-Cola,Juice,73724,2845729
57068,Sweatshirt,Clothing,Zara,Shirt,86909,8336262
57069,Distilled water,Grocery,Pepsi,Water,16547,6886851
57079,Romance,Books,Penguin Books,Fiction,55680,9402829
57088,Pretzels,Grocery,Nestle,Snacks,89366,4491246
57091,Clocks,Home Decor,Home Depot,Decorations,23630,1487702
57099,Flavored water,Grocery,Pepsi,Water,39311,2338066
57103,Microsoft Surface Laptop,Electronics,Apple,Laptop,76720,8938973
57109,Historical fiction,Books,Penguin Books,Fiction,41467,8630851
57117,Blanket,Home Decor,Bed Bath & Beyond,Bedding,43629,9894747
57125,Orange juice,Grocery,Coca-Cola,Juice,87924,3713713
57166,Huawei MediaPad,Electronics,Samsung,Tablet,88346,3890463
57189,Literary fiction,Books,HarperCollins,Fiction,48648,2817253
57195,Apple juice,Grocery,Pepsi,Juice,98796,3886391
57197,Huawei MediaPad,Electronics,Apple,Tablet,54732,4352859
57199,Orange soda,Grocery,Coca-Cola,Soft Drink,53980,9546286
57211,Grapefruit juice,Grocery,Pepsi,Juice,33775,8594009
57215,Wall art,Home Decor,Home Depot,Decorations,19836,8041610
57219,Artesian water,Grocery,Pepsi,Water,74988,7098458
57232,Alkaline water,Grocery,Pepsi,Water,97757,3937915
57233,TV stand,Home Decor,IKEA,Furniture,49210,7884578
57250,Boyfriend jeans,Clothing,Zara,Jeans,91412,2241958
57261,Popcorn,Grocery,Nestle,Snacks,62854,2649899
57269,Bookshelf,Home Decor,IKEA,Furniture,25991,6480217
57285,Adventure,Books,HarperCollins,Thriller,33615,5858467
57292,Tomato juice,Grocery,Coca-Cola,Juice,76976,4942544
57297,Travel,Books,Random House,Non-Fiction,87766,3394516
57319,History,Books,Penguin Books,Non-Fiction,77419,9161625
57332,Sculptures,Home Decor,Home Depot,Decorations,64333,6461970
57334,Wardrobe,Home Decor,IKEA,Furniture,83124,4711417
57335,LG Gram,Electronics,Apple,Laptop,87925,5649648
57348,Coconut water,Grocery,Pepsi,Water,77275,4128027
57359,Spring water,Grocery,Pepsi,Water,82616,6151448
57371,Orange juice,Grocery,Coca-Cola,Juice,79892,1115568
57372,Noise-cancelling headphones,Electronics,Sony,Headphones,12338,3263607
57379,Windbreaker,Clothing,Adidas,Jacket,49357,3985583
57388,Mystery,Books,HarperCollins,Fiction,87953,3386387
57392,Skorts,Clothing,Nike,Shorts,34494,5498337
57396,LG G,Electronics,Samsung,Smartphone,84558,5754828
57405,In-ear headphones,Electronics,Sony,Headphones,30396,6677254
57409,Oxfords,Clothing,Nike,Shoes,28096,1416094
57423,Sandals,Clothing,Adidas,Shoes,50108,4577013
57429,Health,Books,HarperCollins,Non-Fiction,73710,6920318
57443,Casual dress,Clothing,Zara,Dress,40932,9703475
57445,Hammer,Home Decor,Home Depot,Tools,48829,6203278
57446,T-shirt,Clothing,Zara,Shirt,36522,1635615
57457,Building blocks,Books,Penguin Books,Children's,44359,2290211
57466,Ground coffee,Grocery,Nestle,Coffee,52951,5301512
57477,Artesian water,Grocery,Coca-Cola,Water,51908,2501072
57481,Flare jeans,Clothing,Zara,Jeans,46287,5859220
57486,Noise-cancelling headphones,Electronics,Sony,Headphones,62119,1798065
57491,Running shoes,Clothing,Nike,Shoes,90451,5402637
57498,Curtains,Home Decor,Home Depot,Decorations,63105,8793593
57509,DJ headphones,Electronics,Sony,Headphones,99658,5187783
57519,Peacoat,Clothing,Adidas,Jacket,97271,7082910
57533,Affogato,Grocery,Nestle,Coffee,80180,6203949
57553,Skorts,Clothing,Nike,Shorts,59265,3570204
57576,Adventure,Books,Penguin Books,Fiction,81362,4792310
57580,Chocolate-covered nuts,Grocery,Nestle,Chocolate,82569,8232899
